experiment,label,node_id,sub_id,name,operator_type,chosen_core,core_class,runtime_cycles,onchip_energy_pj,offchip_energy_pj
scalar_only,Scalar,0,0,fd_potential_warmstart_3,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,1,0,fd_potential_newton_0_scale_6,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,2,0,fd_potential_newton_0_shift_9,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,3,0,fd_potential_newton_0_log_sq_12,pow,0,scalar,120.0,30.0,7.5
scalar_only,Scalar,4,0,fd_potential_newton_0_log_cu_14,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,5,0,fd_potential_newton_0_log_qu_16,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,6,0,fd_potential_newton_0_log_term2_19,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,7,0,fd_potential_newton_0_log_term3_22,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,8,0,fd_potential_newton_0_log_term4_25,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,9,0,fd_potential_newton_0_log_acc1_27,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,10,0,fd_potential_newton_0_log_acc2_29,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,11,0,fd_potential_newton_0_log_acc3_31,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,12,0,fd_potential_newton_0_logscale_34,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,13,0,fd_potential_newton_0_sum_36,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,14,0,fd_potential_newton_0_resneg_39,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,15,0,fd_potential_newton_0_res_41,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,16,0,fd_potential_newton_0_inv_r_43,reciprocal,0,scalar,96.0,24.0,6.0
scalar_only,Scalar,17,0,fd_potential_newton_0_slopecorr_46,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,18,0,fd_potential_newton_0_slope_49,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,19,0,fd_potential_newton_0_inv_slope_51,reciprocal,0,scalar,96.0,24.0,6.0
scalar_only,Scalar,20,0,fd_potential_newton_0_correction_53,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,21,0,fd_potential_newton_0_corrneg_56,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,22,0,fd_potential_newton_0_update_58,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,23,0,fd_potential_newton_1_scale_61,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,24,0,fd_potential_newton_1_shift_64,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,25,0,fd_potential_newton_1_log_sq_67,pow,0,scalar,120.0,30.0,7.5
scalar_only,Scalar,26,0,fd_potential_newton_1_log_cu_69,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,27,0,fd_potential_newton_1_log_qu_71,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,28,0,fd_potential_newton_1_log_term2_74,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,29,0,fd_potential_newton_1_log_term3_77,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,30,0,fd_potential_newton_1_log_term4_80,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,31,0,fd_potential_newton_1_log_acc1_82,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,32,0,fd_potential_newton_1_log_acc2_84,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,33,0,fd_potential_newton_1_log_acc3_86,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,34,0,fd_potential_newton_1_logscale_89,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,35,0,fd_potential_newton_1_sum_91,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,36,0,fd_potential_newton_1_resneg_94,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,37,0,fd_potential_newton_1_res_96,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,38,0,fd_potential_newton_1_inv_r_98,reciprocal,0,scalar,96.0,24.0,6.0
scalar_only,Scalar,39,0,fd_potential_newton_1_slopecorr_101,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,40,0,fd_potential_newton_1_slope_104,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,41,0,fd_potential_newton_1_inv_slope_106,reciprocal,0,scalar,96.0,24.0,6.0
scalar_only,Scalar,42,0,fd_potential_newton_1_correction_108,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,43,0,fd_potential_newton_1_corrneg_111,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,44,0,fd_potential_newton_1_update_113,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,45,0,fd_potential_newton_2_scale_116,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,46,0,fd_potential_newton_2_shift_119,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,47,0,fd_potential_newton_2_log_sq_122,pow,0,scalar,120.0,30.0,7.5
scalar_only,Scalar,48,0,fd_potential_newton_2_log_cu_124,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,49,0,fd_potential_newton_2_log_qu_126,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,50,0,fd_potential_newton_2_log_term2_129,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,51,0,fd_potential_newton_2_log_term3_132,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,52,0,fd_potential_newton_2_log_term4_135,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,53,0,fd_potential_newton_2_log_acc1_137,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,54,0,fd_potential_newton_2_log_acc2_139,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,55,0,fd_potential_newton_2_log_acc3_141,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,56,0,fd_potential_newton_2_logscale_144,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,57,0,fd_potential_newton_2_sum_146,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,58,0,fd_potential_newton_2_resneg_149,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,59,0,fd_potential_newton_2_res_151,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,60,0,fd_potential_newton_2_inv_r_153,reciprocal,0,scalar,96.0,24.0,6.0
scalar_only,Scalar,61,0,fd_potential_newton_2_slopecorr_156,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,62,0,fd_potential_newton_2_slope_159,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,63,0,fd_potential_newton_2_inv_slope_161,reciprocal,0,scalar,96.0,24.0,6.0
scalar_only,Scalar,64,0,fd_potential_newton_2_correction_163,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,65,0,fd_potential_newton_2_corrneg_166,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,66,0,fd_potential_newton_2_update_168,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,67,0,fd_potential_newton_3_scale_171,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,68,0,fd_potential_newton_3_shift_174,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,69,0,fd_potential_newton_3_log_sq_177,pow,0,scalar,120.0,30.0,7.5
scalar_only,Scalar,70,0,fd_potential_newton_3_log_cu_179,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,71,0,fd_potential_newton_3_log_qu_181,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,72,0,fd_potential_newton_3_log_term2_184,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,73,0,fd_potential_newton_3_log_term3_187,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,74,0,fd_potential_newton_3_log_term4_190,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,75,0,fd_potential_newton_3_log_acc1_192,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,76,0,fd_potential_newton_3_log_acc2_194,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,77,0,fd_potential_newton_3_log_acc3_196,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,78,0,fd_potential_newton_3_logscale_199,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,79,0,fd_potential_newton_3_sum_201,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,80,0,fd_potential_newton_3_resneg_204,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,81,0,fd_potential_newton_3_res_206,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,82,0,fd_potential_newton_3_inv_r_208,reciprocal,0,scalar,96.0,24.0,6.0
scalar_only,Scalar,83,0,fd_potential_newton_3_slopecorr_211,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,84,0,fd_potential_newton_3_slope_214,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,85,0,fd_potential_newton_3_inv_slope_216,reciprocal,0,scalar,96.0,24.0,6.0
scalar_only,Scalar,86,0,fd_potential_newton_3_correction_218,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,87,0,fd_potential_newton_3_corrneg_221,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,88,0,fd_potential_newton_3_update_223,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,89,0,fd_potential_newton_4_scale_226,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,90,0,fd_potential_newton_4_shift_229,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,91,0,fd_potential_newton_4_log_sq_232,pow,0,scalar,120.0,30.0,7.5
scalar_only,Scalar,92,0,fd_potential_newton_4_log_cu_234,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,93,0,fd_potential_newton_4_log_qu_236,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,94,0,fd_potential_newton_4_log_term2_239,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,95,0,fd_potential_newton_4_log_term3_242,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,96,0,fd_potential_newton_4_log_term4_245,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,97,0,fd_potential_newton_4_log_acc1_247,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,98,0,fd_potential_newton_4_log_acc2_249,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,99,0,fd_potential_newton_4_log_acc3_251,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,100,0,fd_potential_newton_4_logscale_254,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,101,0,fd_potential_newton_4_sum_256,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,102,0,fd_potential_newton_4_resneg_259,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,103,0,fd_potential_newton_4_res_261,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,104,0,fd_potential_newton_4_inv_r_263,reciprocal,0,scalar,96.0,24.0,6.0
scalar_only,Scalar,105,0,fd_potential_newton_4_slopecorr_266,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,106,0,fd_potential_newton_4_slope_269,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,107,0,fd_potential_newton_4_inv_slope_271,reciprocal,0,scalar,96.0,24.0,6.0
scalar_only,Scalar,108,0,fd_potential_newton_4_correction_273,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,109,0,fd_potential_newton_4_corrneg_276,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,110,0,fd_potential_newton_4_update_278,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,111,0,fd_potential_newton_5_scale_281,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,112,0,fd_potential_newton_5_shift_284,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,113,0,fd_potential_newton_5_log_sq_287,pow,0,scalar,120.0,30.0,7.5
scalar_only,Scalar,114,0,fd_potential_newton_5_log_cu_289,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,115,0,fd_potential_newton_5_log_qu_291,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,116,0,fd_potential_newton_5_log_term2_294,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,117,0,fd_potential_newton_5_log_term3_297,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,118,0,fd_potential_newton_5_log_term4_300,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,119,0,fd_potential_newton_5_log_acc1_302,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,120,0,fd_potential_newton_5_log_acc2_304,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,121,0,fd_potential_newton_5_log_acc3_306,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,122,0,fd_potential_newton_5_logscale_309,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,123,0,fd_potential_newton_5_sum_311,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,124,0,fd_potential_newton_5_resneg_314,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,125,0,fd_potential_newton_5_res_316,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,126,0,fd_potential_newton_5_inv_r_318,reciprocal,0,scalar,96.0,24.0,6.0
scalar_only,Scalar,127,0,fd_potential_newton_5_slopecorr_321,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,128,0,fd_potential_newton_5_slope_324,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,129,0,fd_potential_newton_5_inv_slope_326,reciprocal,0,scalar,96.0,24.0,6.0
scalar_only,Scalar,130,0,fd_potential_newton_5_correction_328,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,131,0,fd_potential_newton_5_corrneg_331,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,132,0,fd_potential_newton_5_update_333,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,133,0,fd_potential_inv_r_335,reciprocal,0,scalar,96.0,24.0,6.0
scalar_only,Scalar,134,0,fd_potential_inv_r_sq_338,pow,0,scalar,120.0,30.0,7.5
scalar_only,Scalar,135,0,fd_potential_inv_r_cu_340,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,136,0,fd_potential_frac_343,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,137,0,fd_potential_fracneg_346,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,138,0,fd_potential_term1_349,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,139,0,fd_potential_corr_352,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,140,0,fd_potential_term2_355,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,141,0,fd_potential_out_357,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,142,0,fd_pulse_shift_360,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,143,0,fd_pulse_sq_363,pow,0,scalar,120.0,30.0,7.5
scalar_only,Scalar,144,0,fd_pulse_scale_366,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,145,0,fd_pulse_exp_368,exp,0,scalar,144.0,36.0,9.0
scalar_only,Scalar,146,0,fd_weighted_370,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,147,0,fd_drive_372,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,148,0,fd_drive_sq_375,pow,0,scalar,120.0,30.0,7.5
scalar_only,Scalar,149,0,fd_damped_378,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,150,0,fd_wave_380,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,151,0,fft_real_382,matmul,0,scalar,720.0,180.0,45.0
scalar_only,Scalar,152,0,fft_imag_384,matmul,0,scalar,720.0,180.0,45.0
scalar_only,Scalar,153,0,fft_real_sq_387,pow,0,scalar,120.0,30.0,7.5
scalar_only,Scalar,154,0,fft_imag_sq_390,pow,0,scalar,120.0,30.0,7.5
scalar_only,Scalar,155,0,fft_mag_392,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,156,0,omega_inv_394,reciprocal,0,scalar,96.0,24.0,6.0
scalar_only,Scalar,157,0,fft_strain_396,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,158,0,pinn_t_norm_399,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,159,0,pinn_x_shift_402,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,160,0,pinn_x_norm_405,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,161,0,pinn_projection_sum_407,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,162,0,pinn_projection_matmul_409,matmul,0,scalar,720.0,180.0,45.0
scalar_only,Scalar,163,0,pinn_dense1_bias_411,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,164,0,pinn_tanh1_double_414,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,165,0,pinn_tanh1_sigmoid_416,sigmoid,0,scalar,144.0,36.0,9.0
scalar_only,Scalar,166,0,pinn_tanh1_rescale_419,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,167,0,pinn_tanh1_shift_422,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,168,0,pinn_dense2_424,matmul,0,scalar,720.0,180.0,45.0
scalar_only,Scalar,169,0,pinn_dense2_bias_426,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,170,0,pinn_tanh2_double_429,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,171,0,pinn_tanh2_sigmoid_431,sigmoid,0,scalar,144.0,36.0,9.0
scalar_only,Scalar,172,0,pinn_tanh2_rescale_434,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,173,0,pinn_tanh2_shift_437,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,174,0,pinn_dense_out_439,matmul,0,scalar,720.0,180.0,45.0
scalar_only,Scalar,175,0,pinn_dense_out_bias_441,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,176,0,pinn_psi_ic_shift_444,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,177,0,pinn_psi_ic_sq_447,pow,0,scalar,120.0,30.0,7.5
scalar_only,Scalar,178,0,pinn_psi_ic_scale_450,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,179,0,pinn_psi_ic_exp_452,exp,0,scalar,144.0,36.0,9.0
scalar_only,Scalar,180,0,pinn_x_neg_455,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,181,0,pinn_one_minus_x_458,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,182,0,pinn_spatial_bound_460,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,183,0,pinn_t_sq_463,pow,0,scalar,120.0,30.0,7.5
scalar_only,Scalar,184,0,pinn_correction_1_465,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,185,0,pinn_correction_2_467,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,186,0,pinn_psi_469,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,187,0,pinn_potential_warmstart_472,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,188,0,pinn_potential_newton_0_scale_475,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,189,0,pinn_potential_newton_0_shift_478,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,190,0,pinn_potential_newton_0_log_sq_481,pow,0,scalar,120.0,30.0,7.5
scalar_only,Scalar,191,0,pinn_potential_newton_0_log_cu_483,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,192,0,pinn_potential_newton_0_log_qu_485,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,193,0,pinn_potential_newton_0_log_term2_488,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,194,0,pinn_potential_newton_0_log_term3_491,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,195,0,pinn_potential_newton_0_log_term4_494,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,196,0,pinn_potential_newton_0_log_acc1_496,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,197,0,pinn_potential_newton_0_log_acc2_498,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,198,0,pinn_potential_newton_0_log_acc3_500,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,199,0,pinn_potential_newton_0_logscale_503,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,200,0,pinn_potential_newton_0_sum_505,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,201,0,pinn_potential_newton_0_resneg_508,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,202,0,pinn_potential_newton_0_res_510,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,203,0,pinn_potential_newton_0_inv_r_512,reciprocal,0,scalar,96.0,24.0,6.0
scalar_only,Scalar,204,0,pinn_potential_newton_0_slopecorr_515,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,205,0,pinn_potential_newton_0_slope_518,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,206,0,pinn_potential_newton_0_inv_slope_520,reciprocal,0,scalar,96.0,24.0,6.0
scalar_only,Scalar,207,0,pinn_potential_newton_0_correction_522,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,208,0,pinn_potential_newton_0_corrneg_525,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,209,0,pinn_potential_newton_0_update_527,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,210,0,pinn_potential_newton_1_scale_530,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,211,0,pinn_potential_newton_1_shift_533,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,212,0,pinn_potential_newton_1_log_sq_536,pow,0,scalar,120.0,30.0,7.5
scalar_only,Scalar,213,0,pinn_potential_newton_1_log_cu_538,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,214,0,pinn_potential_newton_1_log_qu_540,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,215,0,pinn_potential_newton_1_log_term2_543,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,216,0,pinn_potential_newton_1_log_term3_546,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,217,0,pinn_potential_newton_1_log_term4_549,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,218,0,pinn_potential_newton_1_log_acc1_551,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,219,0,pinn_potential_newton_1_log_acc2_553,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,220,0,pinn_potential_newton_1_log_acc3_555,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,221,0,pinn_potential_newton_1_logscale_558,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,222,0,pinn_potential_newton_1_sum_560,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,223,0,pinn_potential_newton_1_resneg_563,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,224,0,pinn_potential_newton_1_res_565,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,225,0,pinn_potential_newton_1_inv_r_567,reciprocal,0,scalar,96.0,24.0,6.0
scalar_only,Scalar,226,0,pinn_potential_newton_1_slopecorr_570,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,227,0,pinn_potential_newton_1_slope_573,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,228,0,pinn_potential_newton_1_inv_slope_575,reciprocal,0,scalar,96.0,24.0,6.0
scalar_only,Scalar,229,0,pinn_potential_newton_1_correction_577,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,230,0,pinn_potential_newton_1_corrneg_580,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,231,0,pinn_potential_newton_1_update_582,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,232,0,pinn_potential_newton_2_scale_585,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,233,0,pinn_potential_newton_2_shift_588,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,234,0,pinn_potential_newton_2_log_sq_591,pow,0,scalar,120.0,30.0,7.5
scalar_only,Scalar,235,0,pinn_potential_newton_2_log_cu_593,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,236,0,pinn_potential_newton_2_log_qu_595,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,237,0,pinn_potential_newton_2_log_term2_598,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,238,0,pinn_potential_newton_2_log_term3_601,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,239,0,pinn_potential_newton_2_log_term4_604,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,240,0,pinn_potential_newton_2_log_acc1_606,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,241,0,pinn_potential_newton_2_log_acc2_608,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,242,0,pinn_potential_newton_2_log_acc3_610,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,243,0,pinn_potential_newton_2_logscale_613,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,244,0,pinn_potential_newton_2_sum_615,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,245,0,pinn_potential_newton_2_resneg_618,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,246,0,pinn_potential_newton_2_res_620,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,247,0,pinn_potential_newton_2_inv_r_622,reciprocal,0,scalar,96.0,24.0,6.0
scalar_only,Scalar,248,0,pinn_potential_newton_2_slopecorr_625,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,249,0,pinn_potential_newton_2_slope_628,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,250,0,pinn_potential_newton_2_inv_slope_630,reciprocal,0,scalar,96.0,24.0,6.0
scalar_only,Scalar,251,0,pinn_potential_newton_2_correction_632,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,252,0,pinn_potential_newton_2_corrneg_635,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,253,0,pinn_potential_newton_2_update_637,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,254,0,pinn_potential_newton_3_scale_640,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,255,0,pinn_potential_newton_3_shift_643,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,256,0,pinn_potential_newton_3_log_sq_646,pow,0,scalar,120.0,30.0,7.5
scalar_only,Scalar,257,0,pinn_potential_newton_3_log_cu_648,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,258,0,pinn_potential_newton_3_log_qu_650,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,259,0,pinn_potential_newton_3_log_term2_653,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,260,0,pinn_potential_newton_3_log_term3_656,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,261,0,pinn_potential_newton_3_log_term4_659,mul,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,262,0,pinn_potential_newton_3_log_acc1_661,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,263,0,pinn_potential_newton_3_log_acc2_663,add,0,scalar,72.0,18.0,4.5
scalar_only,Scalar,264,0,pinn_potential_newton_3_log_acc3_665,add,0,scalar,72.0,18.0,4.5
